"ID","SRC_ID","COMN_CD","COMN_CD_NM","SEQ","DESCRIP","DEFAT_VAL_YN","IF_VAL","USE_YN","DEL_YN","ATTR_01_VAL","ATTR_02_VAL","ATTR_03_VAL","ATTR_04_VAL","ATTR_05_VAL","ATTR_06_VAL","ATTR_07_VAL","ATTR_08_VAL","ATTR_09_VAL","ATTR_10_VAL","CREATE_BY","CREATE_DTTM","MODIFY_BY","MODIFY_DTTM"
"001F7787E3CA4CD9BE4767C092FC1DFA","4614AC5A52694EC7ACF7CA54013BB846",TON,TON,3,TON,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"003D1FED1EE04A27B677A392720BDD67","0CA775280C084BF7B0CDE931B948F7A6","11","11",11,COMN_CODE_DESCRIP_DAY_OF_MONTH_11,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"009014CC9C23458F9157501889154BBC",BC986F484B314A5FB3D4B7928CB3BF87,URGENT_02,Promotion order,2,COMN_CODE_DESCRIP_URGENT_ORDER_TYPE_URGENT_02,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0120C5BC2D7B4995B9B0BD305F7FB421","6F7F1072389741B5A71036518EDB9489",SEG_DIM_04,Parent Item EOL,4,COMN_CODE_DESCRIP_IM_SEG_DIM_ETC_SEG_DIM_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0150A0B32E6C40B8ADB4D9A42343C9A1",A99CC5A2CEAE4583A317C70B89D86E0B,FCFM,FCFM,4,COMN_CODE_DESCRIP_ORD_CAPA_MAT_COST_FCFM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"01620D7ACB21406C8BC414D51ACDDFD0",D4296104785949A884E5E6620304FA8C,CAD,Canadian Dollar,9,COMN_CODE_DESCRIP_CURRENCY_CAD,N,,N,N,CA,C$,,,,,,,,,admin,1970-01-01 00:00:00.000,rnd_dp_mgr,2025-11-06 03:03:14.080
"01E6695E916E4877AEB1D7C1BC68762D",A99CC5A2CEAE4583A317C70B89D86E0B,ICFM,ICFM,2,COMN_CODE_DESCRIP_ORD_CAPA_MAT_COST_ICFM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"03093F6AE404472CB0C6BDF2985EAB1C","9DA0255EE2524074B6BFAE86E3B5599A",QTY_BASE,Sales Volume,1,COMN_CODE_DESCRIP_QUADRANT_BASE_QTY_BASE,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"033D45DD6B154450848C46793975791B",DCFCD8B1001B470F8BDAD9D6C1AAC6A6,INBOUND,Inbound,3,COMN_CODE_DESCRIP_LEAD_TIME_TP_INBOUND,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0341A64964E746EFAEBC7330AF614C19","96C1B9BAC3CB41DC9035D9ABE2509E13",FP_FRIDAY,Friday,5,Friday,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"035FD8F2C1F746ED9047266DC3D748DF","510FEC36EF4D4FE397E7271934560F4F",delimiter,delimiter,3,COMN_CODE_DESCRIP_CROSSTAB_OPTION_DELIMITER,N,N,Y,N,delimiter,SINGLE,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"03AEEA15759240B588546158AE3694CD","6F7F1072389741B5A71036518EDB9489",SEG_DIM_05,Standard Unit Price,5,COMN_CODE_DESCRIP_IM_SEG_DIM_ETC_SEG_DIM_05,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"03B41BAE70814688A62B109E40C35378","74CF63517F2E43B89620F9DD92649C03",TUE,Tuesday,2,COMN_CODE_DESCRIP_DAY_OF_WEEK_TUE,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"03C8347E9CE540CE9A84F3B7C391D99A","4DB89A3C735F466DB003874615DBE791",FP_CNSM_PRECISION,FP_CNSM_PRECISION,1,COMN_CODE_DESCRIP_FP_PRECISION_ARITHMETIC_FP_CNSM_PRECISION,N,,Y,N,"5",,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"03EF0DF5FF3A4499A90C22B1B879EA05",DCFCD8B1001B470F8BDAD9D6C1AAC6A6,OUTBOUND,Outbound,1,COMN_CODE_DESCRIP_LEAD_TIME_TP_OUTBOUND,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"04D9890D2A1C4E888CBB5A6D4A12C1E7","0F57304DE1F7480BBEE029B60ADDAB75",FP_EXEC_PROCEDURE,PROCEDURE,2,PROCEDURE,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"05649C98BF8242A9806FEE74C49EDEE4","077D870F991D4A9DB63FE75360E8D6F5",RULE_ACTIVITY_ITEM_GROUP_BATCH_JOB,Activity Item Group Continuity,20,Prefer activities with the same activity item group as adjacent ones.,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"05F34AF017C04FF9AA5E6E5538644AE2",EA459046DE2049BA9D66C57800140A91,LONG_TERM_DELIVERY_ITEM_BASE,Long Delivery Material Criteria,1,COMN_CODE_DESCRIP_MIN_ALLOCATION_APPLY_TYPE_LONG_TERM_DELIVERY_ITEM_BASE,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"06994D94870643B5A7BECDF94D3FF5A6","74CF63517F2E43B89620F9DD92649C03",MON,Monday,1,COMN_CODE_DESCRIP_DAY_OF_WEEK_MON,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"06A5BE7F5D66435F89A6264C1BFCFED2","3C377A12F78C413EAE98DD7157BF1E6D",DMND_TYPE_04,CDC RP P/O,4,COMN_CODE_DESCRIP_DEMAND_TYPE_DMND_TYPE_04,N,,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,sub,2023-02-17 13:36:29.057
"06A75CE5944446F1A9B224621085AFB2",F2C01893561042698CCFD8E2E05D0B11,Production/Shipment,Production/Shipment,1,COMN_CODE_DESCRIP_ADJUST_PLAN_TYPE_PRODUCTION/SHIPMENT,N,Y,N,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,sub,2023-01-25 10:18:27.047
"06B053BCA927422E80E275C25AA4E4EE","42425D81ACB74930992ADCCA5F82A9F7",Plant and Res. Calendar,Calendar,1,COMN_CODE_DESCRIP_RES_HOLIDAY_NAMING_RULE_PLANT_AND_RES_CALENDAR,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"08226D6B8EF440F4A5D64A6206ACA681",BC986F484B314A5FB3D4B7928CB3BF87,URGENT_01,Event Order,1,COMN_CODE_DESCRIP_URGENT_ORDER_TYPE_URGENT_01,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"08CF486D1686469EA430615C3B3509F6","0A340A34DBA3454086152968F93B115D",QTY_BASE,Sales Volume,1,COMN_CODE_DESCRIP_SABC_CAL_BASE_QTY_BASE,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0958193D42C9437493AE2628138F738F","510FEC36EF4D4FE397E7271934560F4F",useless-rowname,useless-rowname,6,COMN_CODE_DESCRIP_CROSSTAB_OPTION_USELESS-ROWNAME,N,N,Y,N,useless-rowname,SINGLE,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"098F0CD62CEA4A3CB85E39DE2520808E",D4296104785949A884E5E6620304FA8C,BDT,Bangladesh Taka,4,COMN_CODE_DESCRIP_CURRENCY_BDT,N,N,N,N,BD,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"09F78256640E4B67A22F6A44DE1BCEBE",ADAA37BF642A43F4A149E6EA1CDED1D5,BUCKET_TWO_HOUR,Bucket Two Hour,2,Bucket Two Hour,N,,Y,N,HOUR,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"0A303026A7604B579B96DBDB2CB1A3A6","631872DE8F424A48833DBF16D49C623C",RULE_PLAN_SEQ_DUE_WEEK,Production due week,7,Production due week,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"0A5263F2A85D4E21940BECA9FD13847F","2AF2357C320842FC8397734A8AB553BE",I,Intermediate Good,2,Intermediate Good,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"0AD2784CEAD449DA80BAE4D068A1A392","65124B7B9A9647319A9AA4C49838F1FC",SHARE,SHARE,2,COMN_CODE_DESCRIP_SIMLT_RES_TP_SHARE,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0B0796E402C845E882BA4985A6A4DCC7",D4296104785949A884E5E6620304FA8C,SGD,Singapore Dollar,42,COMN_CODE_DESCRIP_CURRENCY_SGD,N,,N,N,SG,S$,,,,,,,,,admin,1970-01-01 00:00:00.000,rnd_dp_mgr,2025-11-06 03:06:59.103
"0C116A7D19E74A998ADD5748F602B1B0","077D870F991D4A9DB63FE75360E8D6F5",RULE_ALTERNATE_POLICY,Alternate Policy,5,Prefer activities that comply with alternate split rules (percentage/amount).,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"0C13DB7C32284AA1A12F8823AA77696D","4614AC5A52694EC7ACF7CA54013BB846",SET,SET,11,SET,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"0C197C0F2DCE4F13A9399D995D5E36AA","105E36C0FC154D93A2C635BC85D08551",FP_LOT_SIZE_RULE_DEFAULT,FP_LOT_SIZE_RULE_DEFAULT,1,COMN_CODE_DESCRIP_FP_WO_CREATION_LOT_SIZE_RULE_POLICY_FP_LOT_SIZE_RULE_DEFAULT,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"0CF7C5F56C22461CB79B682F4A705F2E","8FA51A772F444BA1A43FD03FD202A129",SPROC_05,Adjust Plan,5,COMN_CODE_DESCRIP_SCENARIO_PROCESS_TP_SPROC_05,N,N,Y,N,,,,,,,,,SPROC_05,D00000004,admin,1970-01-01 00:00:00.000,,
"0D84D431847444E69891F9B93D304114","0CA775280C084BF7B0CDE931B948F7A6","28","28",28,COMN_CODE_DESCRIP_DAY_OF_MONTH_28,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0D979901D8694D1F800C66C1F06A7ADA",C1EEBAEC33574A7DAC6112797E93EACF,DATA_SRC_LIST,Common  Code,10,COMN_CODE_DESCRIP_DS_DATA_SRC_TYPE_DATA_SRC_LIST,N,"",Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0DE81AB83C1B40519271989F1418097C",E2AF29A77A08405F9E49D863494B656D,F,Production Resource,1,COMN_CODE_DESCRIP_MP_RES_TP_F,N,N,Y,N,"10",,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0DF16075B36240CBA3823B043C6D4C77",EA13ECF5FA4B4C018D2D1597642D633D,DRCM_04,Forecast (Target),4,COMN_CODE_DESCRIP_DEMAND_RATE_CAL_METHOD_DRCM_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0E58B54BC4664DB7B6B0B588B6E4ABD0","2DE616E9670448D082C3CDB836CD5FFB",PTC_SUM,Sum,1,COMN_CODE_DESCRIP_BASE_PROD_CAL_LOGIC_PTC_SUM,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0E8E84BFFE2340F6B6CF56D9A5591AAC",BC986F484B314A5FB3D4B7928CB3BF87,URGENT_04,Stockpile production,4,COMN_CODE_DESCRIP_URGENT_ORDER_TYPE_URGENT_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0F561398BC3E400F96D1A02C2E116AA7",F2C01893561042698CCFD8E2E05D0B11,Shipment,Shipment,1,COMN_GRP_DESCRIP_Shipment,N,,N,N,"","","","","",,,,,,admin,1970-01-01 00:00:00.000,sub,2023-01-25 10:18:27.047
"0F8C49CD33274345866D764D18333FAB","04015512B409429481E1C1638188F919",UOM_WEIGHT_TYPE,UOM Weight Criteria,2,COMN_CODE_DESCRIP_TRANSPORTATION_COST_CALC_TYPE_UOM_WEIGHT_TYPE,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0FF6788D7FF14605890D313A934F8226","510FEC36EF4D4FE397E7271934560F4F",date-format,date-format,2,COMN_CODE_DESCRIP_CROSSTAB_OPTION_DATE-FORMAT,N,N,Y,N,date-format,SINGLE,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"0FFD528406CB4F6BB3D35337A725ED6C",BFF227FAE2774640A3BB1179DDD75E67,AY,AY,1,COMN_CODE_DESCRIP_ABCXYZ_CLASS_AY,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1053F8E75C774CF79FA790499732245F",D4296104785949A884E5E6620304FA8C,JPY,Japanese yen,28,COMN_CODE_DESCRIP_CURRENCY_JPY,N,,Y,N,JP,￥,,,,,,,,,admin,1970-01-01 00:00:00.000,rnd_dp_mgr,2025-11-06 02:59:24.593
"108642F22ED4451598C066E01A7FBD81","57D5EDC82BAD48DFB65D4E4E3E6F8E93",LOC_CDC,CDC,4,COMN_CODE_DESCRIP_LOC_TP_LOC_CDC,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"10A456E8E48249119A68A8CDB54DACC3","1D47BA6684C54B96B540D237D1616A3C",FP_DEMAND_GROUP_RULE_NONE,FP_DEMAND_GROUP_RULE_NONE,1,COMN_CODE_DESCRIP_FP_WO_CREATION_GROUP_RULE_POLICY_FP_DEMAND_GROUP_RULE_NONE,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"113F0C57562C45F0B2ABB2BF5037B6D8","43C6CED2B5A34CE388C50151BE6A0295",I,Item Hierarchy,2,COMN_CODE_DESCRIP_LEVEL_TYPE_I,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"11C21B5C5B6D49A0A727F593385E2503",C968F2C690EA4C688FED5776125570BF,PROCURE_OTHER_SITE,Other Site Supplies,1,COMN_CODE_DESCRIP_PROCUREMENT_TYPE_PROCURE_OTHER_SITE,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"121C357B7AB34A7FBB9999045504266D","48E2D320D89B4FEC9D4C6D3765516D63",NON_PRODT,Non-Production,2,COMN_CODE_DESCRIP_CONST_TP_NON_PRODT,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"125EE194ABA049EABA26318D864ED679","31E71E5E8E7F4BEE977A94A480D4AF51",WEEK,Week,5,Week,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1274DDD1A3E14F71BD814206E889BED2","36CECF6F8C8F48759C7C9831C7BD65C4",LOT,LOT,2,COMN_CODE_DESCRIP_MAX_ALLOCATION_CONST_TYPE_LOT,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"12AE6DA3C2014106BD4DDE2F56F72E2C",EE00DB26B48A4BFC9D6FC9C4157043B8,NON-PERIODIC,Non Periodic,1,COMN_CODE_DESCRIP_PERIODIC_PO_YN_NON-PERIODIC,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"12CFCE3C5DBC42BEA02097660CD2CCCF","9A7089281CBB466AAC0DEA4DB520CCD2",MATERIAL,MATERIAL,1,COMN_CODE_DESCRIP_COST_MATERIAL,N,,Y,N,,,,,,,,,,,system,1970-01-01 00:00:00.000,,
"1309D9E4C196462DACD5F5FAA30998C0","2AF580C067ED4A94AC8BB4EB8CFAFF45",FP_MATERIAL_CONSTRAINT,FP_MATERIAL_CONSTRAINT,5,COMN_CODE_DESCRIP_FP_PLAN_OPTION_FP_MATERIAL_CONSTRAINT,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"13374D3172874AB582CCC9B751D16D65",F9C5D34675534913B048A5E9C88157BF,FP_USE_LINECONSTRAINT_BETWEEN_ORDERS,FP_USE_LINECONSTRAINT_BETWEEN_ORDERS,4,COMN_CODE_DESCRIP_FP_PLAN_SETTING_FP_USE_LINECONSTRAINT_BETWEEN_ORDERS,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1511F513C05E4417924AC014F2250624","2AF580C067ED4A94AC8BB4EB8CFAFF45",FP_ACTIVITY_SPLIT_INTERVAL_MIN,FP_ACTIVITY_SPLIT_INTERVAL_MIN,2,COMN_CODE_DESCRIP_FP_PLAN_OPTION_FP_ACTIVITY_SPLIT_INTERVAL_MIN,N,,Y,N,"1440",,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"154AC31EA37546CF98044704050B86FD",C968F2C690EA4C688FED5776125570BF,PROCURE_PURCHASE_VENDOR,Merchandise,1,COMN_CODE_DESCRIP_PROCUREMENT_TYPE_PROCURE_PURCHASE_VENDOR,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"154C046C5CE445108F95D8905AD9FC5C",F2B2F2B843954B94AA97F55F434933D4,CENTER,Center,2,COMN_CODE_DESCRIP_STOCK_LOCATION_MGMT_TP_CENTER,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"154F98BE1D71480C9CC0D1A5E4D8E068",ACFD4474D2EC47839A53B6C9BEBBAAE7,CRITERIA_DATEPICK_YEAR,Date (Year),40,COMN_CODE_DESCRIP_DS_CRITERIA_TYPE_CRITERIA_DATEPICK_YEAR,N,"",Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1553E646B1F94C90AD31EA243E2F22AB","74E8AE2EDE574811918C3563E3B4CA4E",SHORT,Short,2,COMN_CODE_DESCRIP_PROBLEM_TYPE_SHORT,N,N,Y,N,"4",,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"157641B9929E45F9A38A7F8EDEE26CC3","6A8FBAAC64D747D1AFDA6D4BEE44050E",PROPORTION,Proportion,4,COMN_CODE_DESCRIP_ALTERNATE_PUSH_POLICY_PROPORTION,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"15A7DCC4BAA24A52905FB37A7E551C47",C33D1FE7AFEB4A7393C3D9C4BA713EA8,L,L (Finite),2,L (Finite),N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"15B8B8FDC5784EDEB8A695752ADC7AAA",D4296104785949A884E5E6620304FA8C,BEF,Belgian Franc,5,COMN_CODE_DESCRIP_CURRENCY_BEF,N,N,N,N,BE,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"15F990D1684147BFBF5E75D36A3B7922","2E1D3BE5C2374E2FA3E0701B64DA91FD",RG_GROUP,Group,4,COMN_CODE_DESCRIP_RES_GRP_TP_RG_GROUP,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1643A9E674614726BAF7CB0F2CC86D82","42F67A88646F42C69A9DFFC280FAC68F",ALT_MAT_02,Alter Mat Grp 02,2,COMN_CODE_DESCRIP_ALTERNATE_MAT_GROUP_ALT_MAT_02,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1648C72D32624624A33A1C36D0A215FB",BD3E278450634B359E67D4469FF95B33,PP_CON_07,Sub Plan Priority,7,COMN_CODE_DESCRIP_PLAN_POLICY_TREE_ITEM_PP_CON_07,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"172289FF91374CCD84859614ADF9C58D",BE8E7665031B417C91DD75318AB34012,NEXT_WEEK,Next Week,3,COMN_CODE_DESCRIP_START_DATE_TP_NEXT_WEEK,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1870C83A8A3345B1A23435B9BC8232E8",D4296104785949A884E5E6620304FA8C,FRF,French Franc,19,COMN_CODE_DESCRIP_CURRENCY_FRF,N,N,N,N,FR,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1A0B0B870F6E4AD88AACFD6DF3A37478","79F890B4B09A415E9705DF6B20EA1830",BACKWARD,Backward,2,Backward,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1ABDC30BD47F451498DE7294596134BF","077D870F991D4A9DB63FE75360E8D6F5",RULE_ACTIVITY_ITEM_BATCH_JOB,Activity Item Continuity,19,Prefer activities with the same activity item as adjacent ones.,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1AD7EA7ECBA6409EA64388B3C7BE9BE0",ADAA37BF642A43F4A149E6EA1CDED1D5,BUCKET_VARIABLE_WEEK,Bucket Variable Week,12,Bucket Variable Week,N,,Y,N,COMMON,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1B9CD1D790F140DCB2C0F76776565308","0CA775280C084BF7B0CDE931B948F7A6","23","23",23,COMN_CODE_DESCRIP_DAY_OF_MONTH_23,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1BA9067373A648F2864C017983164F47","134CCEDA9BB44D74A70E938ED1A84B0B",MONTH,Month,3,COMN_CODE_DESCRIP_BASE_INIT_DATE_MONTH,N,N,Y,N,"1",,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1C11D327FF1E4FED8518594B09C3165A",E6E1C9CBF9074404AD790C2893213F48,REORDER_POINT_MGMT_SYSTEM,Reorder Point,1,COMN_CODE_DESCRIP_INVENTORY_MGMT_SYSTEM_TYPE_REORDER_POINT_MGMT_SYSTEM,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1C23CB0F5F6D42E8AF57191AB23F59D7",F01AFBA4DB114CC897BACD33E58999AF,DV,DV,8,DV,N,,Y,N,"0",MINUTE,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1C47685B8A89453680E09D7182B9CB80",D4296104785949A884E5E6620304FA8C,FJD,Fiji Dollar,18,COMN_CODE_DESCRIP_CURRENCY_FJD,N,N,N,N,FJ,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1C781E5597E6412AA19A7E5DD168527A","0CA775280C084BF7B0CDE931B948F7A6","04","04",4,COMN_CODE_DESCRIP_DAY_OF_MONTH_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1CB5B23BDA594CBE973AB4B151D01BF9","8FA51A772F444BA1A43FD03FD202A129",SPROC_02,Base Info,2,COMN_CODE_DESCRIP_SCENARIO_PROCESS_TP_SPROC_02,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1CBAA2A0CE764980B40265670DF9BA7B","0CA775280C084BF7B0CDE931B948F7A6","24","24",24,COMN_CODE_DESCRIP_DAY_OF_MONTH_24,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1D8DD562A6C0465188B8B58786820B3E","31E71E5E8E7F4BEE977A94A480D4AF51",HOUR,Hour,3,Hour,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1D9A01D2089F45D0946D56CBC5B0E648","6F7F1072389741B5A71036518EDB9489",SEG_DIM_02,Inventory Turnover Days,2,COMN_CODE_DESCRIP_IM_SEG_DIM_ETC_SEG_DIM_02,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1EAD9473AFCD43BEBAC83B4E8887FD04","0CA775280C084BF7B0CDE931B948F7A6","15","15",15,COMN_CODE_DESCRIP_DAY_OF_MONTH_15,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1EBE2011301C4609AB3801C464CBF6F9","31E71E5E8E7F4BEE977A94A480D4AF51",DAY,Day,4,Day,N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"1EC6806D5CE64DAB9F967253E217F11B",FB319A9D793644788762124F50BA2FA7,LAST_SHIPPING,Last Shipment,2,COMN_CODE_DESCRIP_INV_ANLY_PRIOD_LAST_SHIPPING,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1F11E1F7123E40C28407DA907F5B1FCC","0CA775280C084BF7B0CDE931B948F7A6","19","19",19,COMN_CODE_DESCRIP_DAY_OF_MONTH_19,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1F35004044934DF8AF6BB8A8905CC4DD",BC986F484B314A5FB3D4B7928CB3BF87,URGENT_03,Pre Production,3,COMN_CODE_DESCRIP_URGENT_ORDER_TYPE_URGENT_03,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"1FF8778A12024D7EA4477FF1CF754BC2",A2C467C07C874E999CAA12728FACCB58,DG,Data gathering,1,COMN_CODE_DESCRIP_DP_WORK_TYPE_DG,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2014D38768634A4B93B8B911C65CE237",F9C5D34675534913B048A5E9C88157BF,FP_USE_CHILD_ORDER_CONSTRAINTS,FP_USE_CHILD_ORDER_CONSTRAINTS,5,COMN_CODE_DESCRIP_FP_PLAN_SETTING_FP_USE_CHILD_ORDER_CONSTRAINTS,N,,Y,N,,,,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"205E2DCE8B8C4BB6A4F43C5CBDF71510","9F0F53696EB54E7A960FA85A809B1231",DAY,DAY,2,COMN_CODE_DESCRIP_CALENDAR_CYCL_TP_DAY,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2070EBC2ACE644E48CFD876836B64272",BFF227FAE2774640A3BB1179DDD75E67,CX,CX,1,COMN_CODE_DESCRIP_ABCXYZ_CLASS_CX,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"20AA951DB54F469D8951416212E07AA6","8FA51A772F444BA1A43FD03FD202A129",SPROC_04,Plan Confirm,4,COMN_CODE_DESCRIP_SCENARIO_PROCESS_TP_SPROC_04,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"20DDCDD83A7F4369BD6DAF0C4F3236DF",ACFD4474D2EC47839A53B6C9BEBBAAE7,CRITERIA_DATEPICK_DAY,Date (Y-M-D),60,COMN_CODE_DESCRIP_DS_CRITERIA_TYPE_CRITERIA_DATEPICK_DAY,N,"",Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"2125C23E1CBF4CE1BEC213D4EF513380",C33D1FE7AFEB4A7393C3D9C4BA713EA8,M,M (Infinite),1,M (Infinite),N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"22DF9DA09CB74316B4E7DC2DFAE85E2D","3C377A12F78C413EAE98DD7157BF1E6D",DMND_TYPE_01,Urgent Order,1,COMN_CODE_DESCRIP_DEMAND_TYPE_DMND_TYPE_01,N,,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,sub,2023-02-17 13:33:40.807
"2306FF7FBDC1433C8867CE4BF205F9B7","9F0F53696EB54E7A960FA85A809B1231",ONCE,ONCE,1,COMN_CODE_DESCRIP_CALENDAR_CYCL_TP_ONCE,N,N,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
"24E4832113F24274BA621AF798DA6B94",C33D1FE7AFEB4A7393C3D9C4BA713EA8,S,S (Switchable),4,S (Switchable),N,,Y,N,"","",,,,,,,,,SYSTEM,1970-01-01 00:00:00.000,,
"252BECF4099B48C2AAFD54275E9D5F94","42F67A88646F42C69A9DFFC280FAC68F",ALT_MAT_03,Alter Mat Grp 03,3,COMN_CODE_DESCRIP_ALTERNATE_MAT_GROUP_ALT_MAT_03,N,Y,Y,N,,,,,,,,,,,admin,1970-01-01 00:00:00.000,,
